,seqNum,date,time,askPrice5,askPrice4,askPrice3,askPrice2,askPrice1,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askSize5,askSize4,askSize3,askSize2,askSize1,bidSize1,bidSize2,bidSize3,bidSize4,bidSize5,deriveFlag,deriveBuyPrice,deriveSellPrice,deriveBuyQty,deriveSellQty
9665,1770352,2019-04-01,104225815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9666,1771071,2019-04-01,104231315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9667,1771093,2019-04-01,104231440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9668,1771436,2019-04-01,104233315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,53,120
9669,1771457,2019-04-01,104233440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9670,1774914,2019-04-01,104251315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,91,15,149,174,155,125,97,1,24900,25050,62,120
9671,1774945,2019-04-01,104251440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9672,1775375,2019-04-01,104253440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,53,120
9673,1775422,2019-04-01,104253565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25050,62,120
9674,1776161,2019-04-01,104257815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,149,183,155,125,97,1,24900,25000,62,1
9675,1778484,2019-04-01,104310940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,149,183,155,125,97,1,24900,25000,62,1
9676,1778524,2019-04-01,104311065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,149,183,155,125,97,1,24900,25000,62,1
9677,1778627,2019-04-01,104311315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,158,174,155,125,97,1,24900,25000,62,1
9678,1778676,2019-04-01,104311440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,158,174,153,125,97,1,24900,25000,62,1
9679,1779212,2019-04-01,104313565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,158,174,153,125,97,1,24900,25000,53,1
9680,1779254,2019-04-01,104313690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,158,174,153,125,97,1,24900,25000,62,1
9681,1780755,2019-04-01,104322815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,158,173,153,125,97,1,24900,25000,62,1
9682,1780942,2019-04-01,104323940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,158,173,154,125,97,1,24900,25000,62,1
9683,1781211,2019-04-01,104325940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,173,154,125,97,1,24900,25000,62,1
9684,1781239,2019-04-01,104326065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,10,157,173,154,125,97,1,24900,25000,62,1
9685,1781270,2019-04-01,104326190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,98,10,148,182,154,125,97,1,24900,25000,62,1
9686,1781306,2019-04-01,104326315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,148,182,156,125,97,1,24900,25000,62,1
9687,1781553,2019-04-01,104328065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,62,1
9688,1783116,2019-04-01,104333815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,1
9689,1783152,2019-04-01,104333940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,62,1
9690,1783411,2019-04-01,104335690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,62,7
9691,1783429,2019-04-01,104335815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,7
9692,1785575,2019-04-01,104346190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,7
9693,1785626,2019-04-01,104346315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,7
9694,1787143,2019-04-01,104353940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,7
9695,1788125,2019-04-01,104357065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,53,1
9696,1788180,2019-04-01,104357190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,182,156,125,97,1,24900,25000,62,1
9697,1789009,2019-04-01,104400815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,148,182,156,125,97,1,24900,25000,62,1
9698,1789062,2019-04-01,104400940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,148,182,156,125,97,1,24900,25000,62,1
9699,1789101,2019-04-01,104401065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,157,173,156,125,97,1,24900,25000,62,1
9700,1789143,2019-04-01,104401190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,173,154,125,97,1,24900,25000,62,1
9701,1789756,2019-04-01,104403690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,62,1
9702,1790009,2019-04-01,104404815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,13,157,172,154,125,97,1,24900,25000,62,1
9703,1790044,2019-04-01,104404940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9704,1791726,2019-04-01,104414065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9705,1792653,2019-04-01,104419190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,7
9706,1792700,2019-04-01,104419315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9707,1793941,2019-04-01,104425065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,91,15,148,172,156,125,97,1,24900,25000,53,7
9708,1793961,2019-04-01,104425190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,98,15,148,181,154,125,97,1,24900,25000,53,7
9709,1793987,2019-04-01,104425315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9710,1794839,2019-04-01,104429440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,1
9711,1794899,2019-04-01,104429565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9712,1795354,2019-04-01,104430940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,148,181,156,125,97,1,24900,25000,62,1
9713,1795380,2019-04-01,104431065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,157,172,156,125,97,1,24900,25000,62,1
9714,1795417,2019-04-01,104431190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,62,1
9715,1795957,2019-04-01,104434190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,62,1
9716,1796683,2019-04-01,104438440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,13,157,172,154,125,97,1,24900,25000,62,1
9717,1796746,2019-04-01,104438565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9718,1797307,2019-04-01,104440940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,13,148,181,156,125,97,1,24900,25000,62,1
9719,1797326,2019-04-01,104441065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9720,1798522,2019-04-01,104446315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,7
9721,1798553,2019-04-01,104446440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9722,1799918,2019-04-01,104454315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9723,1799942,2019-04-01,104454440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9724,1800893,2019-04-01,104458690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9725,1801373,2019-04-01,104501065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,13,148,181,156,125,97,1,24900,25000,53,7
9726,1801413,2019-04-01,104501190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,1
9727,1801473,2019-04-01,104501315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9728,1803594,2019-04-01,104509065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,148,181,156,125,97,1,24900,25000,62,1
9729,1803664,2019-04-01,104509190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,148,181,156,125,97,1,24900,25000,62,1
9730,1803730,2019-04-01,104509315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,157,172,156,125,97,1,24900,25000,62,1
9731,1803791,2019-04-01,104509440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,62,1
9732,1804953,2019-04-01,104514315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,53,1
9733,1804986,2019-04-01,104514440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,157,172,154,125,97,1,24900,25000,62,1
9734,1805838,2019-04-01,104517440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,13,157,172,154,125,97,1,24900,25000,62,1
9735,1805889,2019-04-01,104517565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,13,157,172,156,125,97,1,24900,25000,62,1
9736,1805916,2019-04-01,104517690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,1
9737,1807321,2019-04-01,104523815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,62,7
9738,1807393,2019-04-01,104523940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,148,181,156,125,97,1,24900,25000,53,7
9739,1808605,2019-04-01,104529065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9740,1808640,2019-04-01,104529190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9741,1809702,2019-04-01,104534440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,44,7
9742,1809741,2019-04-01,104534565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9743,1810818,2019-04-01,104537690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9744,1813825,2019-04-01,104549190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,98,15,145,181,154,125,97,1,24900,25000,53,7
9745,1813869,2019-04-01,104549315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9746,1815253,2019-04-01,104554690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9747,1815335,2019-04-01,104554940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,1
9748,1815378,2019-04-01,104555065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9749,1816041,2019-04-01,104557815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9750,1818754,2019-04-01,104609315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,98,15,145,181,154,125,97,1,24900,25000,62,1
9751,1818768,2019-04-01,104609440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9752,1819914,2019-04-01,104614815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9753,1820642,2019-04-01,104617815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,91,15,145,172,156,125,97,1,24900,25000,62,1
9754,1820674,2019-04-01,104617940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9755,1822384,2019-04-01,104627690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,7
9756,1822422,2019-04-01,104627815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9757,1823630,2019-04-01,104634815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,44,7
9758,1823649,2019-04-01,104634940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9759,1824045,2019-04-01,104637940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,91,15,145,172,156,125,97,1,24900,25000,53,7
9760,1824076,2019-04-01,104638065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,7
9761,1826750,2019-04-01,104654440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,1
9762,1826799,2019-04-01,104654565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9763,1826934,2019-04-01,104655065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,53,1
9764,1826963,2019-04-01,104655190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25000,62,1
9765,1827258,2019-04-01,104656690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,145,181,156,125,97,1,24900,25000,62,1
9766,1827298,2019-04-01,104656815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,145,181,156,125,97,1,24900,25000,62,1
9767,1827342,2019-04-01,104656940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,154,172,156,125,97,1,24900,25000,62,1
9768,1827389,2019-04-01,104657065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25000,62,1
9769,1827557,2019-04-01,104657815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25050,62,114
9770,1827599,2019-04-01,104657940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25050,62,112
9771,1828961,2019-04-01,104702815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25050,62,113
9772,1831918,2019-04-01,104715190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25050,62,113
9773,1832213,2019-04-01,104716940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,89,8,145,172,154,125,97,1,24900,25050,62,113
9774,1832242,2019-04-01,104717065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,10,154,172,154,125,97,1,24900,25050,62,113
9775,1832264,2019-04-01,104717190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,98,10,145,181,154,125,97,1,24900,25050,62,113
9776,1832279,2019-04-01,104717315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,15,145,181,156,125,97,1,24900,25050,62,113
9777,1833343,2019-04-01,104720815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,10,145,181,156,125,97,1,24900,25050,62,113
9778,1833433,2019-04-01,104720940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,110,100,8,145,181,156,125,97,1,24900,25050,62,113
9779,1833514,2019-04-01,104721065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,91,8,154,172,156,125,97,1,24900,25050,62,113
9780,1833583,2019-04-01,104721190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,8,154,172,154,125,97,1,24900,25050,62,113
9781,1836392,2019-04-01,104732315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,7,154,172,154,125,97,1,24900,25050,62,113
9782,1836412,2019-04-01,104732440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,7,156,172,154,125,97,1,24900,25050,62,113
9783,1836444,2019-04-01,104732565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,119,89,5,154,172,154,125,97,1,24900,25050,62,113
9784,1836790,2019-04-01,104734315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,127,81,4,154,172,154,125,97,1,24900,25050,62,113
9785,1836809,2019-04-01,104734440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,4,163,163,154,125,97,1,24900,25050,62,113
9786,1836901,2019-04-01,104735315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,4,163,163,154,125,97,1,24900,25050,62,113
9787,1837834,2019-04-01,104741190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,4,163,163,154,125,97,1,24900,25050,62,113
9788,1840074,2019-04-01,104755315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,4,163,163,154,125,97,1,24900,25050,53,113
9789,1840105,2019-04-01,104755440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,4,163,163,154,125,97,1,24900,25050,62,113
9790,1840540,2019-04-01,104757940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,9,163,163,154,125,97,1,24900,25050,62,113
9791,1840633,2019-04-01,104758065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,9,145,181,154,125,97,1,24900,25050,62,113
9792,1840700,2019-04-01,104758190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,11,145,181,154,125,97,1,24900,25050,62,113
9793,1840746,2019-04-01,104758315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9794,1841392,2019-04-01,104801690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9795,1844071,2019-04-01,104815440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,53,113
9796,1844100,2019-04-01,104815565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9797,1844134,2019-04-01,104815690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,9,145,181,156,125,97,1,24900,25050,62,113
9798,1844162,2019-04-01,104815815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,9,145,181,154,125,97,1,24900,25050,62,113
9799,1844182,2019-04-01,104815940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,11,145,181,154,125,97,1,24900,25050,62,113
9800,1844200,2019-04-01,104816065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9801,1844664,2019-04-01,104818190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9802,1845715,2019-04-01,104822190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9803,1845843,2019-04-01,104822815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9804,1847924,2019-04-01,104835690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9805,1847938,2019-04-01,104835815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,11,145,181,156,125,97,1,24900,25050,62,113
9806,1848023,2019-04-01,104836565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,9,145,181,156,125,97,1,24900,25050,62,113
9807,1848036,2019-04-01,104836690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,7,145,181,154,125,97,1,24900,25050,62,113
9808,1848052,2019-04-01,104836815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,127,81,7,154,172,154,125,97,1,24900,25050,62,113
9809,1849171,2019-04-01,104843690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,127,81,2,154,172,154,125,97,1,24900,25050,62,113
9810,1849181,2019-04-01,104843815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,136,72,2,163,163,154,125,97,1,24900,25050,62,113
9811,1850009,2019-04-01,104848190,25250,25200,25150,25100,25050,24950,24900,24850,24800,24750,67,121,121,136,72,163,163,154,125,97,1,24900,25050,62,113
9812,1850050,2019-04-01,104848315,25250,25200,25150,25100,25050,25000,24950,24900,24850,24800,67,121,121,138,72,3,163,165,154,125,1,24900,25050,62,113
9813,1850130,2019-04-01,104848440,25250,25200,25150,25100,25050,25000,24950,24900,24850,24800,67,122,122,136,72,8,165,163,154,125,1,24900,25050,64,113
9814,1850191,2019-04-01,104848565,25250,25200,25150,25100,25050,24950,24900,24850,24800,24750,67,122,122,136,72,162,163,154,125,97,1,24900,25050,64,113
9815,1850253,2019-04-01,104848690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,129,72,2,151,165,154,125,97,1,24900,25050,62,113
9816,1850302,2019-04-01,104848815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,129,72,11,151,165,154,125,97,1,24900,25050,62,113
9817,1850365,2019-04-01,104848940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,81,11,142,174,154,125,97,1,24900,25050,62,113
9818,1850397,2019-04-01,104849065,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,81,13,142,174,154,125,97,1,24900,25050,62,113
9819,1850425,2019-04-01,104849190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,81,14,142,174,154,125,97,1,24900,25050,62,113
9820,1850918,2019-04-01,104851190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,90,14,142,183,154,125,97,1,24900,25050,62,113
9821,1850943,2019-04-01,104851315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,90,12,142,183,154,125,97,1,24900,25050,62,113
9822,1851290,2019-04-01,104852565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,90,14,142,183,154,125,97,1,24900,25050,62,113
9823,1852051,2019-04-01,104855815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,120,90,14,142,183,154,125,97,1,24900,25050,62,113
9824,1854933,2019-04-01,104908315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,14,142,181,154,125,97,1,24900,25050,62,113
9825,1854958,2019-04-01,104908440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,181,156,125,97,1,24900,25050,62,113
9826,1855215,2019-04-01,104911190,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,83,14,142,172,156,125,97,1,24900,25050,62,113
9827,1855240,2019-04-01,104911315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,14,142,181,154,125,97,1,24900,25050,62,113
9828,1855275,2019-04-01,104911440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,181,156,125,97,1,24900,25050,62,113
9829,1855401,2019-04-01,104912315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,181,156,125,97,1,24900,25050,62,113
9830,1855977,2019-04-01,104915815,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,181,156,125,97,1,24900,25050,53,113
9831,1856020,2019-04-01,104915940,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,181,156,125,97,1,24900,25050,62,113
9832,1858856,2019-04-01,104929565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,182,156,125,97,1,24900,25050,62,113
9833,1858874,2019-04-01,104929690,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,182,156,125,97,1,24900,25050,62,113
9834,1859242,2019-04-01,104931315,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,83,14,142,173,156,125,97,1,24900,25050,62,113
9835,1859263,2019-04-01,104931440,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,90,14,142,182,154,125,97,1,24900,25050,62,113
9836,1859278,2019-04-01,104931565,25200,25150,25100,25050,25000,24950,24900,24850,24800,24750,121,121,118,92,14,142,182,156,125,97,1,24900,25050,62,113
